filepath,filename,label,label_id,writer_id,pair_id,extension,model,prob_forged,pred_label_id,pred_label,correct,confidence,error_type
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_49/original_49_8.png,original_49_8.png,genuine,0,writer_49,writer_49_sample_8,.png,Custom_CNN,0.83527976,1,forged,False,0.83527976,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_49/original_49_16.png,original_49_16.png,genuine,0,writer_49,writer_49_sample_16,.png,Custom_CNN,0.8346194,1,forged,False,0.8346194,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_49/original_49_4.png,original_49_4.png,genuine,0,writer_49,writer_49_sample_4,.png,Custom_CNN,0.83414507,1,forged,False,0.83414507,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_6.png,original_12_6.png,genuine,0,writer_12,writer_12_sample_6,.png,Custom_CNN,0.8319003,1,forged,False,0.8319003,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_49/original_49_21.png,original_49_21.png,genuine,0,writer_49,writer_49_sample_21,.png,Custom_CNN,0.8296,1,forged,False,0.8296,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_16.png,original_12_16.png,genuine,0,writer_12,writer_12_sample_16,.png,Custom_CNN,0.8292367,1,forged,False,0.8292367,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_49/original_49_6.png,original_49_6.png,genuine,0,writer_49,writer_49_sample_6,.png,Custom_CNN,0.8256834,1,forged,False,0.8256834,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_49/original_49_17.png,original_49_17.png,genuine,0,writer_49,writer_49_sample_17,.png,Custom_CNN,0.82237124,1,forged,False,0.82237124,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_49/original_49_5.png,original_49_5.png,genuine,0,writer_49,writer_49_sample_5,.png,Custom_CNN,0.82117015,1,forged,False,0.82117015,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_49/original_49_11.png,original_49_11.png,genuine,0,writer_49,writer_49_sample_11,.png,Custom_CNN,0.82044894,1,forged,False,0.82044894,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_21.png,original_33_21.png,genuine,0,writer_33,writer_33_sample_21,.png,Custom_CNN,0.82028437,1,forged,False,0.82028437,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_49/original_49_18.png,original_49_18.png,genuine,0,writer_49,writer_49_sample_18,.png,Custom_CNN,0.8167079,1,forged,False,0.8167079,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_49/original_49_13.png,original_49_13.png,genuine,0,writer_49,writer_49_sample_13,.png,Custom_CNN,0.816576,1,forged,False,0.816576,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_4/original_4_16.png,original_4_16.png,genuine,0,writer_4,writer_4_sample_16,.png,Custom_CNN,0.8140932,1,forged,False,0.8140932,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_49/original_49_12.png,original_49_12.png,genuine,0,writer_49,writer_49_sample_12,.png,Custom_CNN,0.81295335,1,forged,False,0.81295335,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_19.png,original_12_19.png,genuine,0,writer_12,writer_12_sample_19,.png,Custom_CNN,0.81098896,1,forged,False,0.81098896,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_4/forgeries_4_10.png,forgeries_4_10.png,forged,1,writer_4,writer_4_sample_10,.png,Custom_CNN,0.19008675,0,genuine,False,0.8099133,forged_predicted_as_genuine
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_4/original_4_5.png,original_4_5.png,genuine,0,writer_4,writer_4_sample_5,.png,Custom_CNN,0.802364,1,forged,False,0.802364,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_18.png,original_33_18.png,genuine,0,writer_33,writer_33_sample_18,.png,Custom_CNN,0.8004377,1,forged,False,0.8004377,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_11.png,original_12_11.png,genuine,0,writer_12,writer_12_sample_11,.png,Custom_CNN,0.8003443,1,forged,False,0.8003443,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_21.png,original_12_21.png,genuine,0,writer_12,writer_12_sample_21,.png,Custom_CNN,0.7984498,1,forged,False,0.7984498,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_49/original_49_24.png,original_49_24.png,genuine,0,writer_49,writer_49_sample_24,.png,Custom_CNN,0.7974722,1,forged,False,0.7974722,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_22.png,original_33_22.png,genuine,0,writer_33,writer_33_sample_22,.png,Custom_CNN,0.7942004,1,forged,False,0.7942004,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_24.png,original_12_24.png,genuine,0,writer_12,writer_12_sample_24,.png,Custom_CNN,0.7936217,1,forged,False,0.7936217,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_19.png,original_33_19.png,genuine,0,writer_33,writer_33_sample_19,.png,Custom_CNN,0.78798926,1,forged,False,0.78798926,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_16.png,original_33_16.png,genuine,0,writer_33,writer_33_sample_16,.png,Custom_CNN,0.7862855,1,forged,False,0.7862855,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_20.png,original_12_20.png,genuine,0,writer_12,writer_12_sample_20,.png,Custom_CNN,0.78542626,1,forged,False,0.78542626,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_23.png,original_33_23.png,genuine,0,writer_33,writer_33_sample_23,.png,Custom_CNN,0.78171813,1,forged,False,0.78171813,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_4.png,original_12_4.png,genuine,0,writer_12,writer_12_sample_4,.png,Custom_CNN,0.7767704,1,forged,False,0.7767704,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_4/original_4_24.png,original_4_24.png,genuine,0,writer_4,writer_4_sample_24,.png,Custom_CNN,0.7762414,1,forged,False,0.7762414,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_24.png,original_33_24.png,genuine,0,writer_33,writer_33_sample_24,.png,Custom_CNN,0.7751253,1,forged,False,0.7751253,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_11.png,original_33_11.png,genuine,0,writer_33,writer_33_sample_11,.png,Custom_CNN,0.7703636,1,forged,False,0.7703636,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_1.png,original_33_1.png,genuine,0,writer_33,writer_33_sample_1,.png,Custom_CNN,0.7686183,1,forged,False,0.7686183,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_17.png,original_12_17.png,genuine,0,writer_12,writer_12_sample_17,.png,Custom_CNN,0.7627204,1,forged,False,0.7627204,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_7.png,original_12_7.png,genuine,0,writer_12,writer_12_sample_7,.png,Custom_CNN,0.76070976,1,forged,False,0.76070976,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_9.png,original_12_9.png,genuine,0,writer_12,writer_12_sample_9,.png,Custom_CNN,0.7601779,1,forged,False,0.7601779,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_15.png,original_12_15.png,genuine,0,writer_12,writer_12_sample_15,.png,Custom_CNN,0.75552964,1,forged,False,0.75552964,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_47/original_47_3.png,original_47_3.png,genuine,0,writer_47,writer_47_sample_3,.png,Custom_CNN,0.7417948,1,forged,False,0.7417948,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_54/original_54_24.png,original_54_24.png,genuine,0,writer_54,writer_54_sample_24,.png,Custom_CNN,0.7340448,1,forged,False,0.7340448,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_12.png,original_33_12.png,genuine,0,writer_33,writer_33_sample_12,.png,Custom_CNN,0.7335693,1,forged,False,0.7335693,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_17.png,original_33_17.png,genuine,0,writer_33,writer_33_sample_17,.png,Custom_CNN,0.7222702,1,forged,False,0.7222702,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_13.png,original_33_13.png,genuine,0,writer_33,writer_33_sample_13,.png,Custom_CNN,0.72046727,1,forged,False,0.72046727,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_5.png,original_33_5.png,genuine,0,writer_33,writer_33_sample_5,.png,Custom_CNN,0.71922076,1,forged,False,0.71922076,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_47/original_47_6.png,original_47_6.png,genuine,0,writer_47,writer_47_sample_6,.png,Custom_CNN,0.7168481,1,forged,False,0.7168481,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_47/original_47_22.png,original_47_22.png,genuine,0,writer_47,writer_47_sample_22,.png,Custom_CNN,0.7041284,1,forged,False,0.7041284,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_2.png,original_12_2.png,genuine,0,writer_12,writer_12_sample_2,.png,Custom_CNN,0.7024813,1,forged,False,0.7024813,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_4/original_4_18.png,original_4_18.png,genuine,0,writer_4,writer_4_sample_18,.png,Custom_CNN,0.6986618,1,forged,False,0.6986618,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_8.png,original_12_8.png,genuine,0,writer_12,writer_12_sample_8,.png,Custom_CNN,0.69836605,1,forged,False,0.69836605,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_4/original_4_3.png,original_4_3.png,genuine,0,writer_4,writer_4_sample_3,.png,Custom_CNN,0.6950185,1,forged,False,0.6950185,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_54/original_54_16.png,original_54_16.png,genuine,0,writer_54,writer_54_sample_16,.png,Custom_CNN,0.6943538,1,forged,False,0.6943538,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_47/original_47_15.png,original_47_15.png,genuine,0,writer_47,writer_47_sample_15,.png,Custom_CNN,0.6934956,1,forged,False,0.6934956,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_47/original_47_7.png,original_47_7.png,genuine,0,writer_47,writer_47_sample_7,.png,Custom_CNN,0.6930711,1,forged,False,0.6930711,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_14/original_14_8.png,original_14_8.png,genuine,0,writer_14,writer_14_sample_8,.png,Custom_CNN,0.6913465,1,forged,False,0.6913465,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_47/original_47_16.png,original_47_16.png,genuine,0,writer_47,writer_47_sample_16,.png,Custom_CNN,0.69051987,1,forged,False,0.69051987,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_9.png,original_33_9.png,genuine,0,writer_33,writer_33_sample_9,.png,Custom_CNN,0.69018793,1,forged,False,0.69018793,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_20.png,original_33_20.png,genuine,0,writer_33,writer_33_sample_20,.png,Custom_CNN,0.69001997,1,forged,False,0.69001997,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_6.png,original_33_6.png,genuine,0,writer_33,writer_33_sample_6,.png,Custom_CNN,0.6855594,1,forged,False,0.6855594,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_14.png,original_33_14.png,genuine,0,writer_33,writer_33_sample_14,.png,Custom_CNN,0.68389565,1,forged,False,0.68389565,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_10.png,original_33_10.png,genuine,0,writer_33,writer_33_sample_10,.png,Custom_CNN,0.68087596,1,forged,False,0.68087596,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_47/original_47_18.png,original_47_18.png,genuine,0,writer_47,writer_47_sample_18,.png,Custom_CNN,0.680312,1,forged,False,0.680312,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_5.png,original_12_5.png,genuine,0,writer_12,writer_12_sample_5,.png,Custom_CNN,0.67383,1,forged,False,0.67383,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_4/forgeries_4_9.png,forgeries_4_9.png,forged,1,writer_4,writer_4_sample_9,.png,Custom_CNN,0.32792127,0,genuine,False,0.6720787,forged_predicted_as_genuine
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_4/original_4_21.png,original_4_21.png,genuine,0,writer_4,writer_4_sample_21,.png,Custom_CNN,0.6709788,1,forged,False,0.6709788,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_47/original_47_12.png,original_47_12.png,genuine,0,writer_47,writer_47_sample_12,.png,Custom_CNN,0.6699407,1,forged,False,0.6699407,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_54/original_54_13.png,original_54_13.png,genuine,0,writer_54,writer_54_sample_13,.png,Custom_CNN,0.66630375,1,forged,False,0.66630375,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_47/original_47_21.png,original_47_21.png,genuine,0,writer_47,writer_47_sample_21,.png,Custom_CNN,0.6655836,1,forged,False,0.6655836,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_47/original_47_19.png,original_47_19.png,genuine,0,writer_47,writer_47_sample_19,.png,Custom_CNN,0.6602117,1,forged,False,0.6602117,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_3.png,original_33_3.png,genuine,0,writer_33,writer_33_sample_3,.png,Custom_CNN,0.65688604,1,forged,False,0.65688604,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_4/original_4_1.png,original_4_1.png,genuine,0,writer_4,writer_4_sample_1,.png,Custom_CNN,0.65669465,1,forged,False,0.65669465,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_12/original_12_18.png,original_12_18.png,genuine,0,writer_12,writer_12_sample_18,.png,Custom_CNN,0.6564821,1,forged,False,0.6564821,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_54/original_54_18.png,original_54_18.png,genuine,0,writer_54,writer_54_sample_18,.png,Custom_CNN,0.655918,1,forged,False,0.655918,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_2.png,original_33_2.png,genuine,0,writer_33,writer_33_sample_2,.png,Custom_CNN,0.6522981,1,forged,False,0.6522981,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_15/original_15_1.png,original_15_1.png,genuine,0,writer_15,writer_15_sample_1,.png,Custom_CNN,0.6475297,1,forged,False,0.6475297,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_47/original_47_23.png,original_47_23.png,genuine,0,writer_47,writer_47_sample_23,.png,Custom_CNN,0.6438719,1,forged,False,0.6438719,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_14/original_14_6.png,original_14_6.png,genuine,0,writer_14,writer_14_sample_6,.png,Custom_CNN,0.6428197,1,forged,False,0.6428197,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_14/original_14_5.png,original_14_5.png,genuine,0,writer_14,writer_14_sample_5,.png,Custom_CNN,0.64052993,1,forged,False,0.64052993,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_47/original_47_5.png,original_47_5.png,genuine,0,writer_47,writer_47_sample_5,.png,Custom_CNN,0.63813144,1,forged,False,0.63813144,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_14/original_14_10.png,original_14_10.png,genuine,0,writer_14,writer_14_sample_10,.png,Custom_CNN,0.63522774,1,forged,False,0.63522774,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_4.png,original_33_4.png,genuine,0,writer_33,writer_33_sample_4,.png,Custom_CNN,0.63455737,1,forged,False,0.63455737,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_14/original_14_4.png,original_14_4.png,genuine,0,writer_14,writer_14_sample_4,.png,Custom_CNN,0.63179743,1,forged,False,0.63179743,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_14/original_14_7.png,original_14_7.png,genuine,0,writer_14,writer_14_sample_7,.png,Custom_CNN,0.63100994,1,forged,False,0.63100994,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_54/original_54_14.png,original_54_14.png,genuine,0,writer_54,writer_54_sample_14,.png,Custom_CNN,0.6254936,1,forged,False,0.6254936,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_7.png,original_33_7.png,genuine,0,writer_33,writer_33_sample_7,.png,Custom_CNN,0.62461925,1,forged,False,0.62461925,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_54/original_54_21.png,original_54_21.png,genuine,0,writer_54,writer_54_sample_21,.png,Custom_CNN,0.62436545,1,forged,False,0.62436545,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_4/original_4_15.png,original_4_15.png,genuine,0,writer_4,writer_4_sample_15,.png,Custom_CNN,0.6225082,1,forged,False,0.6225082,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_47/original_47_24.png,original_47_24.png,genuine,0,writer_47,writer_47_sample_24,.png,Custom_CNN,0.6170783,1,forged,False,0.6170783,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_54/original_54_15.png,original_54_15.png,genuine,0,writer_54,writer_54_sample_15,.png,Custom_CNN,0.61670727,1,forged,False,0.61670727,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_15.png,original_33_15.png,genuine,0,writer_33,writer_33_sample_15,.png,Custom_CNN,0.61614287,1,forged,False,0.61614287,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_14/original_14_18.png,original_14_18.png,genuine,0,writer_14,writer_14_sample_18,.png,Custom_CNN,0.61593467,1,forged,False,0.61593467,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_4/original_4_7.png,original_4_7.png,genuine,0,writer_4,writer_4_sample_7,.png,Custom_CNN,0.6154392,1,forged,False,0.6154392,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_4/original_4_4.png,original_4_4.png,genuine,0,writer_4,writer_4_sample_4,.png,Custom_CNN,0.61358476,1,forged,False,0.61358476,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_14/original_14_2.png,original_14_2.png,genuine,0,writer_14,writer_14_sample_2,.png,Custom_CNN,0.61135584,1,forged,False,0.61135584,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_4/original_4_6.png,original_4_6.png,genuine,0,writer_4,writer_4_sample_6,.png,Custom_CNN,0.6032607,1,forged,False,0.6032607,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_33/original_33_8.png,original_33_8.png,genuine,0,writer_33,writer_33_sample_8,.png,Custom_CNN,0.6029331,1,forged,False,0.6029331,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_54/original_54_20.png,original_54_20.png,genuine,0,writer_54,writer_54_sample_20,.png,Custom_CNN,0.5952326,1,forged,False,0.5952326,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_47/original_47_4.png,original_47_4.png,genuine,0,writer_47,writer_47_sample_4,.png,Custom_CNN,0.5933463,1,forged,False,0.5933463,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_14/original_14_12.png,original_14_12.png,genuine,0,writer_14,writer_14_sample_12,.png,Custom_CNN,0.5827386,1,forged,False,0.5827386,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_21/original_21_7.png,original_21_7.png,genuine,0,writer_21,writer_21_sample_7,.png,Custom_CNN,0.57409775,1,forged,False,0.57409775,genuine_predicted_as_forged
/kaggle/input/datasets/matteocarnebella/cedar-signatures/signatures/signatures_54/original_54_10.png,original_54_10.png,genuine,0,writer_54,writer_54_sample_10,.png,Custom_CNN,0.572012,1,forged,False,0.572012,genuine_predicted_as_forged
